id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
2b1b6cf9,2021-05-28,124410,783,,5654383,2702160,1668500,1033521,85,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-05-29,124655,783,,5663226,2705119,1669269,1035710,81,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-05-30,124824,783,,5672790,2706994,1669488,1037365,76,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-05-31,125116,783,,5696307,2717016,1672788,1044085,71,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-01,125576,783,,5716014,2759457,1691860,1067450,65,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-02,125929,785,,5737135,2883695,1745256,1138281,63,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-03,126218,785,,5756798,2998182,1800761,1197258,65,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-04,126521,785,,5774078,3049936,1832591,1217177,63,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-05,126689,785,,5782024,3054599,1836463,1217968,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-06,126817,785,,5789991,3058162,1839636,1218357,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-07,127066,784,,5811098,3077039,1855526,1221342,62,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-08,127254,784,,5828221,3124147,1883032,1240938,61,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-09,127466,789,,5845462,3225651,1923494,1301974,58,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-10,127676,789,,5862326,3321629,1963685,1357756,55,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-11,127874,789,,5878687,3364685,1985577,1378916,47,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-12,127986,789,,5886692,3368890,1988866,1379829,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-13,128046,789,,5894778,3371974,1991237,1380542,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-14,128277,789,,5916502,3394438,2011044,1383199,47,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-15,128499,789,,5934485,3434588,2040464,1393924,47,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-16,128679,790,,5952503,3541178,2105602,1435364,45,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-17,128898,790,,5970183,3634033,2165550,1468254,43,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-18,129095,790,,5986653,3678727,2197758,1480735,39,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-19,129225,790,,5996128,3686003,2204281,1481488,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-20,129333,790,,6004815,3690681,2208804,1481642,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-21,129545,790,,6024519,3711567,2226819,1484510,38,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-22,129766,790,,6040859,3762471,2264337,1497891,34,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-23,129944,792,,6057536,3873613,2343015,1530337,32,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-24,130270,792,,6074512,3987175,2434568,1552342,33,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-25,130342,792,,6090820,4041796,2479617,1561912,27,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-26,130491,792,,6098596,4052352,2488452,1563633,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-27,130588,792,,6106778,4058281,2493090,1564923,,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-28,130744,792,,6126568,4092076,2525561,1566244,25,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-29,131037,792,,6142749,4143883,2573918,1569688,24,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-06-30,131316,794,,6161060,4256448,2679675,1576488,22,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-01,131509,794,,6178900,4367432,2782588,1584545,25,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-02,131749,794,,6194898,4422218,2834049,1587864,28,,,1,2,1,3,1,1,0,3,2,2,2,-2,4,2,56.82,53.7,59.58,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-03,131861,794,,6202920,4432193,2843389,1588499,,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-04,131949,794,,6210929,4438826,2849487,1589032,,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-05,132136,794,,6228601,4466530,2876381,1589759,25,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-06,132363,794,,6242752,4512265,2918511,1593262,28,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-07,132574,796,,6258776,4598672,2995937,1602158,30,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-08,132673,796,,6275231,4677351,3065404,1611261,24,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-09,132966,796,,6289803,4708019,3092562,1614767,27,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-10,133100,796,,6297060,4712601,3096789,1615121,,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-11,133197,796,,6303891,4715834,3099817,1615326,,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-12,133367,796,,6318450,4731220,3113148,1617373,26,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-13,133549,796,,6330575,4764222,3136969,1626550,21,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-14,133720,796,,6343362,4842306,3185602,1655993,20,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-15,133876,796,,6355903,4915069,3228782,1685553,18,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-16,134092,796,,6367759,4941708,3245278,1695690,17,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-17,134230,796,,6374379,4942868,3245811,1696315,,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-18,134339,796,,6381297,4943484,3246135,1696605,,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-19,134534,796,,6395689,4955954,3255228,1699975,28,,,1,-2,1,3,1,1,0,2,2,2,2,-2,4,2,54.22,49.07,56.61,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-20,134780,796,,6407492,4986430,3276958,1708717,24,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-21,134969,799,,6420226,5072018,3342507,1728746,24,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-22,135235,799,,6433502,5162513,3410642,1751102,21,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-23,135463,799,,6446163,5191891,3432437,1758675,21,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-24,135631,799,,6453701,5192545,3432611,1759154,,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-25,135767,799,,6461260,5192912,3432696,1759434,,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-26,136097,799,,6477646,5205002,3441518,1762697,24,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-27,136370,799,,6492638,5235509,3463042,1771675,22,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-28,136541,799,,6508331,5329779,3531122,1797854,21,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-29,137127,799,,6523616,5424003,3598441,1824749,25,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-30,137471,799,,6539558,5456958,3620276,1835862,17,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-07-31,137627,799,,6549236,5458249,3620721,1836707,,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-01,137853,799,,6558320,5458512,3620807,1836881,,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-02,138265,799,,6577488,5476983,3630085,1846071,17,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-03,138740,799,,6594363,5510264,3645583,1863844,19,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-04,139218,804,,6612161,5596092,3687590,1907656,25,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-05,139778,804,,6629653,5680806,3723590,1956351,30,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-06,140204,804,,6646624,5713083,3734214,1978001,33,,,1,1,1,3,1,1,0,2,2,2,2,-2,4,2,53.18,47.22,55.42,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-07,140466,804,,6656560,5714697,3734502,1979326,,,,1,1,1,3,1,1,0,2,2,2,2,-2,5,2,54.43,47.22,56.85,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-08,140836,804,,6666430,5715690,3734594,1980226,,,,1,1,1,3,1,1,0,2,2,2,2,-2,5,2,54.43,47.22,56.85,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-09,141333,804,,6688328,5740355,3737658,2001822,25,,,1,1,1,3,1,1,0,2,2,2,2,-2,5,2,54.43,47.22,56.85,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-10,141999,805,,6706727,5781674,3744818,2035974,33,,,1,1,1,3,1,1,0,2,2,2,2,-2,5,2,54.43,47.22,56.85,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-11,142321,807,,6725499,5885188,3766347,2117935,32,,,1,1,1,3,1,1,0,2,2,2,2,-2,5,2,54.43,47.22,56.85,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-12,142895,807,,6743273,5989160,3785064,2203171,31,,,1,1,1,3,1,1,0,2,2,2,2,-2,5,2,54.43,47.22,56.85,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-13,143767,808,,6760934,6034293,3790818,2242547,25,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-14,144035,808,,6771297,6036900,3791090,2244879,,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-15,144484,808,,6781086,6038134,3791165,2246034,,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-16,145014,809,,6802391,6071626,3793495,2277187,29,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-17,145761,810,,6821649,6121209,3797964,2322261,32,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-18,146373,811,,6841703,6239391,3809131,2429192,28,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-08-19,147058,811,,6861930,6350850,3819037,2530678,32,,,1,1,1,0,1,1,0,2,2,2,2,-2,5,2,49.74,38.89,51.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
